ID,Imprinted Gene,Gene,Paternal/Maternal,Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location,Grouping
1899,KCNQ1,KCNQ1,Maternal,rs3819506-<b>?</b> x rs2002258-<b>?</b>,1 x 10-8,,NR,'-,'-,'-,KCNQ1 x RPPH1-3P - AC079403.1,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,11:2507094|4:157034536,Nervous System
1900,KCNQ1,KCNQ1,Maternal,rs2237866-<b>?</b> x rs12472513-<b>?</b>,2 x 10-13,,NR,'-,'-,'-,KCNQ1 x LYPD6B,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,11:2508932|2:149203960,Nervous System
1901,KCNQ1,KCNQ1,Maternal,rs108961-<b>T</b>,9 x 10-6,,0.474,'-,0.09 unit increase,[0.051-0.129],KCNQ1,Plasma amyloid beta peptide concentrations (ABx-40),plasma beta-amyloid 1-40 measurement,GCST002360,11:2736755,Nervous System
2040,KLF14,KLF14,Maternal,rs3996352-<b>?</b>,2 x 10-9,,NR,'-,'-,'-,"AC016831.5, KLF14",Circulating leptin levels or type 2 diabetes,"leptin measurement, type II diabetes mellitus",GCST010272,7:130760175,Nervous System
2053,KLF14,KLF14,Maternal,rs972283-<b>G</b>,7 x 10-8,,0.555,'-,0.043 unit decrease,[0.027-0.059],"AC016831.5, KLF14",circulating leptin levels,leptin measurement,GCST90007309,7:130782095,Nervous System
2054,KLF14,KLF14,Maternal,rs972283-<b>G</b>,1 x 10-10,,0.521,'-,0.041 unit decrease,[0.029-0.053],"AC016831.5, KLF14",circulating leptin levels,leptin measurement,GCST90007310,7:130782095,Nervous System
2055,KLF14,KLF14,Maternal,rs972283-<b>G</b>,2 x 10-8,,0.521,'-,0.048 unit decrease,[0.03-0.066],"AC016831.5, KLF14",circulating leptin levels,leptin measurement,GCST90007312,7:130782095,Nervous System
2056,KLF14,KLF14,Maternal,rs972283-<b>G</b>,3 x 10-7,,0.551,'-,0.049 unit decrease,[0.031-0.067],"AC016831.5, KLF14",circulating leptin levels,leptin measurement,GCST90007313,7:130782095,Nervous System
2057,KLF14,KLF14,Maternal,rs972283-<b>G</b>,9 x 10-6,,0.555,'-,0.055 unit decrease,[0.031-0.079],"AC016831.5, KLF14",circulating leptin levels,leptin measurement,GCST90007315,7:130782095,Nervous System
2058,KLF14,KLF14,Maternal,rs972283-<b>G</b>,1 x 10-7,,0.521,'-,0.054 unit decrease,[0.034-0.074],"AC016831.5, KLF14",circulating leptin levels,leptin measurement,GCST90007316,7:130782095,Nervous System
2059,KLF14,KLF14,Maternal,rs972283-<b>G</b>,6 x 10-6,,0.521,'-,0.062 unit decrease,[0.035-0.089],"AC016831.5, KLF14",circulating leptin levels,leptin measurement,GCST90007318,7:130782095,Nervous System
2060,KLF14,KLF14,Maternal,rs972283-<b>G</b>,6 x 10-18,,0.55,'-,0.053 unit decrease,[0.041-0.065],"AC016831.5, KLF14",circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,GCST90007319,7:130782095,Nervous System
2061,KLF14,KLF14,Maternal,rs972283-<b>G</b>,2 x 10-6,,0.544,'-,0.045 unit decrease,[0.027-0.063],"AC016831.5, KLF14",circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,GCST90007320,7:130782095,Nervous System
2062,KLF14,KLF14,Maternal,rs972283-<b>G</b>,4 x 10-15,,0.555,'-,0.063 unit decrease,[0.047-0.079],"AC016831.5, KLF14",circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,GCST90007321,7:130782095,Nervous System
2062,KLF14,KLF14,Maternal,rs972283-<b>G</b>,4 x 10-15,,0.555,'-,0.063 unit decrease,[0.047-0.079],"AC016831.5, KLF14",circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,GCST90007321,7:130782095,Nervous System
2064,KLF14,KLF14,Maternal,rs972283-<b>G</b>,5 x 10-7,,0.522,'-,0.048 unit decrease,[0.028-0.068],"AC016831.5, KLF14",circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,GCST90007323,7:130782095,Nervous System
2065,KLF14,KLF14,Maternal,rs972283-<b>G</b>,1 x 10-14,,0.521,'-,0.066 unit decrease,[0.048-0.084],"AC016831.5, KLF14",circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,GCST90007324,7:130782095,Nervous System
2066,KLF14,KLF14,Maternal,rs972283-<b>G</b>,6 x 10-14,,0.55,'-,0.071 unit decrease,[0.053-0.089],"AC016831.5, KLF14",circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,GCST90007325,7:130782095,Nervous System
2067,KLF14,KLF14,Maternal,rs972283-<b>G</b>,3 x 10-12,,0.555,'-,0.086 unit decrease,[0.062-0.11],"AC016831.5, KLF14",circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,GCST90007327,7:130782095,Nervous System
2068,KLF14,KLF14,Maternal,rs972283-<b>G</b>,8 x 10-18,,0.521,'-,0.079 unit decrease,[0.059-0.099],"AC016831.5, KLF14",circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,GCST90007328,7:130782095,Nervous System
2069,KLF14,KLF14,Maternal,rs972283-<b>G</b>,1 x 10-12,,0.521,'-,0.096 unit decrease,[0.069-0.123],"AC016831.5, KLF14",circulating leptin levels adjusted for BMI,BMI-adjusted leptin measurement,GCST90007330,7:130782095,Nervous System
2303,MAGI2,MAGI2,Maternal,rs7512474-<b>?</b> x rs12668317-<b>?</b>,3 x 10-9,,NR,'-,'-,'-,ERICH3 - AC135803.1 x MAGI2,Neurofibrillary tangles (SNP x SNP interaction),neurofibrillary tangles measurement,GCST010343,1:74679187|7:78305285,Nervous System
2304,MAGI2,MAGI2,Maternal,rs687813-<b>?</b> x rs3807775-<b>?</b>,3 x 10-9,,NR,'-,'-,'-,ROBO2 x MAGI2,Diffuse plaques (SNP x SNP interaction),diffuse plaque measurement,GCST010341,3:76019242|7:78044415,Nervous System
2305,MAGI2,MAGI2,Maternal,rs6838861-<b>?</b> x rs322007-<b>?</b>,1 x 10-13,,NR,'-,'-,'-,C4orf50 x MAGI2,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,4:6017139|7:78649816,Nervous System
2306,MAGI2,MAGI2,Maternal,rs200638911-<b>?</b>,9 x 10-6,,NR,'-,652.5593 unit decrease,NR,"AC004990.1, MAGI2",Cerebrospinal fluid sTREM-2 levels,soluble triggering receptor expressed on myeloid cells 2 measurement,GCST009246,7:77996667,Nervous System
2307,MAGI2,MAGI2,Maternal,rs12668317-<b>?</b> x rs4782271-<b>?</b>,2 x 10-10,,NR,'-,'-,'-,MAGI2 x GRIN2A,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,7:78305285|16:10125560,Nervous System
2308,MAGI2,MAGI2,Maternal,rs17150684-<b>?</b> x rs34729156-<b>?</b>,1 x 10-11,,NR,'-,'-,'-,"MAGI2, AC006043.1 x RYR2",Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,7:78399081|1:237571716,Nervous System
2309,MAGI2,MAGI2,Maternal,rs17150684-<b>?</b> x rs34729156-<b>?</b>,1 x 10-7,,NR,'-,'-,'-,"MAGI2, AC006043.1 x RYR2",Neurofibrillary tangles (SNP x SNP interaction),neurofibrillary tangles measurement,GCST010343,7:78399081|1:237571716,Nervous System
2310,MAGI2,MAGI2,Maternal,rs17150684-<b>?</b> x rs437858-<b>?</b>,2 x 10-10,,NR,'-,'-,'-,"MAGI2, AC006043.1 x AL162291.1 - AL354984.1",Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,7:78399081|20:57957124,Nervous System
2311,MAGI2,MAGI2,Maternal,rs2362598-<b>?</b> x rs1869500-<b>?</b>,9 x 10-16,,NR,'-,'-,'-,"MAGI2, AC006043.1 x CNTNAP5",Neurofibrillary tangles (SNP x SNP interaction),neurofibrillary tangles measurement,GCST010343,7:78443385|2:124679493,Nervous System
2312,MAGI2,MAGI2,Maternal,rs2362598-<b>?</b> x rs6925200-<b>?</b>,1 x 10-12,,NR,'-,'-,'-,"MAGI2, AC006043.1 x AL096854.1",Neurofibrillary tangles (SNP x SNP interaction),neurofibrillary tangles measurement,GCST010343,7:78443385|6:120548044,Nervous System
2313,MAGI2,MAGI2,Maternal,rs7802215-<b>?</b> x rs3772284-<b>?</b>,7 x 10-9,,NR,'-,'-,'-,"MAGI2, AC006043.1 x CNTN6",Neurofibrillary tangles (SNP x SNP interaction),neurofibrillary tangles measurement,GCST010343,7:78443653|3:1355730,Nervous System
2314,MAGI2,MAGI2,Maternal,rs11525066-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,MAGI2,Hippocampal atrophy,hippocampal atrophy,GCST000461,7:78546660,Nervous System
2315,MAGI2,MAGI2,Maternal,rs2159017-<b>?</b> x rs12564769-<b>?</b>,3 x 10-10,,NR,'-,'-,'-,MAGI2 x HIVEP3,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,7:78686608|1:41579346,Nervous System
2316,MAGI2,MAGI2,Maternal,rs2159017-<b>?</b> x rs12731266-<b>?</b>,7 x 10-13,,NR,'-,'-,'-,"MAGI2 x AC119676.1, HIVEP3",Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,7:78686608|1:41596413,Nervous System
2317,MAGI2,MAGI2,Maternal,rs74388387-<b>C</b>,2 x 10-22,,0.19,1.61,'-,[NR],MAGI2,Moyamoya disease,Moyamoya disease,GCST005575,7:79037327,Nervous System
2322,MAGI2,MAGI2,Maternal,rs78723182-<b>?</b>,2 x 10-6,,NR,'-,'-,'-,MAGI2,Response to lamotrigine and valproic acid in genetic generalized epilepsy,"generalised epilepsy, response to anticonvulsant",GCST010292,7:78891976,Nervous System
2363,MEG8,MEG8,Maternal,rs10145110-<b>?</b>,1 x 10-7,,'-,'-,'-,'-,MEG8,Amyotrophic lateral sclerosis (sporadic),sporadic amyotrophic lateral sclerosis,GCST002337,14:101008533,Nervous System
2377,NAA60,NAA60,Maternal,rs28810-<b>A</b>,5 x 10-7,,0.11,'-,0.0624 unit increase,[NR],"NAA60, AC025283.2",Cerebral amyloid deposition (PET imaging),cerebral amyloid deposition measurement,GCST003073,16:3450515,Nervous System
2378,NAA60,NAA60,Maternal,rs28810-<b>A</b>,6 x 10-7,(correcting APOE e4),0.12,'-,0.0577 unit increase,[NR],"NAA60, AC025283.2",Cerebral amyloid deposition (PET imaging),cerebral amyloid deposition measurement,GCST003073,16:3450515,Nervous System
2418,NTM,NTM,Maternal,rs2458778-<b>C</b>,4 x 10-6,(men),NR,'-,0.2460361 unit decrease,[0.14-0.35],NTM,Plasma anti-thyroglobulin levels,anti-thyroglobulin antibody measurement,GCST008369,11:131597486,Nervous System
2419,NTM,NTM,Maternal,rs1086216-<b>?</b> x rs962993-<b>?</b>,1 x 10-9,,NR,'-,'-,'-,NTM x AC044784.1 - LINC00709,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,11:131665529|10:9011169,Nervous System
2420,NTM,NTM,Maternal,rs73035809-<b>G</b>,8 x 10-6,(EA),0.97,'-,0.39 unit decrease,[0.22-0.56],NTM,Neurofibrillary tanglesn,neurofibrillary tangles measurement,GCST90012826,11:131737090,Nervous System
2421,NTM,NTM,Maternal,rs17767642-<b>?</b> x rs4468361-<b>?</b>,7 x 10-10,,NR,'-,'-,'-,AC064856.1 - AC009312.1 x NTM,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,2:117603260|11:132140223,Nervous System
2422,NTM,NTM,Maternal,rs11695562-<b>?</b> x rs2658833-<b>?</b>,3 x 10-11,,NR,'-,'-,'-,CATIP - SLC11A1 x NTM,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,2:218369982|11:131678632,Nervous System
2423,NTM,NTM,Maternal,rs504534-<b>?</b> x rs1547895-<b>?</b>,4 x 10-11,,NR,'-,'-,'-,H3P15 - AC097528.1 x NTM,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,4:126142693|11:132077086,Nervous System
2424,NTM,NTM,Maternal,rs17544050-<b>?</b> x rs2027782-<b>?</b>,4 x 10-8,,NR,'-,'-,'-,LINC02473 - AC006390.1 x NTM,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,4:24740773|11:132012122,Nervous System
2425,NTM,NTM,Maternal,rs10259803-<b>?</b> x rs667007-<b>?</b>,6 x 10-9,,NR,'-,'-,'-,LRRC72 x NTM,Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,7:16531403|11:131933540,Nervous System
2615,RB1,RB1,Maternal,rs3945837-<b>A</b>,8 x 10-6,(adjusted for severity),0.57,1.25,'-,[1.15-1.35],"CYSLTR2, RB1",3-month functional outcome in ischaemic stroke (modified Rankin score),"Ischemic stroke, stroke outcome severity measurement",GCST007676,13:48619791,Nervous System
2790,SLC22A3*,SLC22A3*,Maternal,rs543159-<b>A</b>,4 x 10-10,,0.482,'-,0.035 unit increase,[0.023-0.047],SLC22A3,Glycine levels,glycine measurement,GCST007638,6:160354985,Nervous System
3015,TP73,TP73,Maternal,rs2230912-<b>?</b> x rs17379833-<b>?</b>,2 x 10-10,,NR,'-,'-,'-,"P2RX7, AC069209.2 x TP73",Total PHF-tau (SNP x SNP interaction),PHF-tau measurement,GCST010340,12:121184393|1:3703616,Nervous System
41,ATP10A,ATP10A,Maternal,"rs2930590-<b>C</b>, rs2925253-<b>A</b>, rs2086907-<b>A</b>, rs2925256-<b>C</b>, rs8025092-<b>C</b>, rs11858433-<b>A</b>, rs2930593-<b>G</b>, rs952121-<b>C</b>, rs7176242-<b>A</b>",5 x 10-17,,0.003,'-,'-,'-,AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A,Core binding factor acute myeloid leukemia,acute myeloid leukemia,GCST008413,15:25633329|15:25630857|15:25628262|15:25627862|15:25630114|15:25636283|15:25632668|15:25630251|15:25632574,Orthopaedic
42,ATP10A,ATP10A,Maternal,"rs2930590-<b>C</b>, rs2925253-<b>A</b>, rs2086907-<b>A</b>, rs2925256-<b>C</b>, rs8025092-<b>T</b>, rs11858433-<b>A</b>, rs2930593-<b>G</b>, rs952121-<b>C</b>, rs7176242-<b>A</b>",2 x 10-9,,0.218,'-,'-,'-,AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A; AC023449.1 - ATP10A,Core binding factor acute myeloid leukemia,acute myeloid leukemia,GCST008413,15:25633329|15:25630857|15:25628262|15:25627862|15:25630114|15:25636283|15:25632668|15:25630251|15:25632574,Orthopaedic
141,DIO3OS,DIO3OS,Maternal,"rs10142332-<b>G</b>, rs12435279-<b>C</b>, rs12586651-<b>T</b>",3 x 10-7,,0.155,'-,'-,'-,LINC02314 - DIO3OS; No mapped genes; No mapped genes,Core binding factor acute myeloid leukemia,acute myeloid leukemia,GCST008413,14:101519289,Orthopaedic
1902,KCNQ1,KCNQ1,Maternal,"rs10832134-<b>C</b>, rs12576156-<b>A</b>, rs11523905-<b>A</b>",3 x 10-15,,0.021,'-,'-,'-,KCNQ1; KCNQ1; KCNQ1,Core binding factor acute myeloid leukemia,acute myeloid leukemia,GCST008413,11:2481256|11:2477588|11:2477029,Orthopaedic
1903,KCNQ1,KCNQ1,Maternal,"rs10832134-<b>C</b>, rs12576156-<b>A</b>, rs11523905-<b>G</b>",4 x 10-13,,0.241,'-,'-,'-,KCNQ1; KCNQ1; KCNQ1,Core binding factor acute myeloid leukemia,acute myeloid leukemia,GCST008413,11:2481256|11:2477588|11:2477029,Orthopaedic
2426,NTM,NTM,Maternal,"rs4937627-<b>C</b>, rs12419920-<b>T</b>, rs12575010-<b>A</b>, rs992564-<b>G</b>, rs11222647-<b>G</b>, rs12278021-<b>G</b>, rs11222652-<b>C</b>, rs7107326-<b>C</b>, rs11222631-<b>A</b>, rs11222653-<b>A</b>",2 x 10-14,,0.273,'-,'-,'-,NTM; NTM; NTM; NTM; NTM; NTM; NTM; NTM; NTM; NTM,Core binding factor acute myeloid leukemia,acute myeloid leukemia,GCST008413,11:131481990|11:131466286|11:131474218|11:131466180|11:131461593|11:131462231|11:131463268|11:131462673|11:131456474|11:131463704,Orthopaedic
2888,SVOPL,SVOPL,Maternal,"rs11769043-<b>A</b>, rs17160472-<b>G</b>, rs7798990-<b>C</b>, rs296917-<b>T</b>, rs11769011-<b>G</b>, rs17160478-<b>T</b>",9 x 10-6,,0.061,'-,'-,'-,SVOPL; SVOPL; SVOPL; SVOPL; SVOPL; SVOPL,Core binding factor acute myeloid leukemia,acute myeloid leukemia,GCST008413,7:138694160|7:138694681|7:138687094|7:138693060|7:138694200|7:138698792,Orthopaedic
3016,TP73,TP73,Maternal,"rs3765753-<b>G</b>, rs17379833-<b>A</b>",5 x 10-13,,0.334,'-,'-,'-,TP73; TP73,Core binding factor acute myeloid leukemia,acute myeloid leukemia,GCST008413,1:3705742|1:3703616,Orthopaedic
3017,TP73,TP73,Maternal,"rs3765753-<b>T</b>, rs17379833-<b>A</b>",5 x 10-13,,0.28,'-,'-,'-,TP73; TP73,Core binding factor acute myeloid leukemia,acute myeloid leukemia,GCST008413,1:3705742|1:3703616,Orthopaedic
2320,MAGI2,MAGI2,Maternal,rs1496766-<b>C</b>,5 x 10-6,,0.014,2.84,'-,[1.81-4.44],MAGI2,Acute lymphoblastic leukemia (childhood),acute lymphoblastic leukemia,GCST001693,7:78702149,Orthopaedic
56,CPA4,CPA4,Maternal,rs2306848-<b>G</b>,6 x 10-12,,0.948,'-,'-,'-,CPA4,Rheumatoid arthritis,rheumatoid arthritis,GCST007843,7:130322574,Orthopaedic
1870,KCNQ1,KCNQ1,Maternal,rs179785-<b>?</b>,1 x 10-8,,0.489,1.22,'-,[NR],KCNQ1,Gout,gout,GCST002909,11:2760289,Orthopaedic
1889,KCNQ1,KCNQ1,Maternal,rs143709408-<b>?</b>,4 x 10-15,,9.98E-05,'-,'-,'-,KCNQ1,Hyperuricemia,hyperuricemia,GCST007916,11:2527999,Orthopaedic
1890,KCNQ1,KCNQ1,Maternal,rs147445322-<b>?</b>,4 x 10-11,,2.00E-04,'-,'-,'-,"KCNQ1, KCNQ1-AS1",Hyperuricemia,hyperuricemia,GCST007916,11:2847803,Orthopaedic
1891,KCNQ1,KCNQ1,Maternal,rs147445322-<b>?</b>,2 x 10-16,,2.00E-04,'-,'-,'-,"KCNQ1, KCNQ1-AS1",Serum uric acid levels,uric acid measurement,GCST007918,11:2847803,Orthopaedic
1910,KCNQ1,KCNQ1-AS1,Maternal,rs147445322-<b>?</b>,2 x 10-16,,2.00E-04,'-,'-,'-,"KCNQ1, KCNQ1-AS1",Serum uric acid levels,uric acid measurement,GCST007918,11:2847803,Orthopaedic
2073,KLF14,KLF14,Maternal,rs74446409-<b>?</b>,4 x 10-6,,NR,'-,'-,'-,"KLF14, TSGA13",Glucocorticoid-induced osteonecrosis (age 10 years and older),"response to glucocorticoid, osteonecrosis",GCST003081,7:130711940,Orthopaedic
2449,NTM,NTM,Maternal,rs76140786-<b>?</b>,3 x 10-6,,0.14,1.75,'-,[1.38-2.23],"NTM, NTM-AS1",Interstitial lung diseases in rheumatoid arthritis,"rheumatoid arthritis, interstitial lung disease",GCST011319,11:131642123,Orthopaedic
2459,NTM,NTM-AS1,Maternal,rs76140786-<b>?</b>,3 x 10-6,,0.14,1.75,'-,[1.38-2.23],"NTM, NTM-AS1",Interstitial lung diseases in rheumatoid arthritis,"rheumatoid arthritis, interstitial lung disease",GCST011319,11:131642123,Orthopaedic
2571,PPP1R9A,PPP1R9A,Maternal,rs192462116-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,"PPP1R9A, PPP1R9A-AS1",Glucocorticoid-induced osteonecrosis (age 10 years and older),"response to glucocorticoid, osteonecrosis",GCST003081,7:95138094,Orthopaedic
2575,PPP1R9A,PPP1R9A-AS1,Maternal,rs192462116-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,"PPP1R9A, PPP1R9A-AS1",Glucocorticoid-induced osteonecrosis (age 10 years and older),"response to glucocorticoid, osteonecrosis",GCST003081,7:95138094,Orthopaedic
2630,RB1,RB1CC1,Maternal,rs11997538-<b>?</b>,1 x 10-13,,NR,'-,'-,'-,"RB1CC1, NPBWR1",Adolescent idiopathic scoliosis,adolescent idiopathic scoliosis,GCST006287,8:52920103,Orthopaedic
2732,SLC22A2*,SLC22A2*,Maternal,rs3125055-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,"SLC22A2, SLC22A3",Adolescent idiopathic scoliosis,adolescent idiopathic scoliosis,GCST006287,6:160315755,Orthopaedic
2823,SLC22A3*,SLC22A3*,Maternal,rs3125055-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,"SLC22A2, SLC22A3",Adolescent idiopathic scoliosis,adolescent idiopathic scoliosis,GCST006287,6:160315755,Orthopaedic
3018,TP73,TP73,Maternal,rs3765718-<b>?</b>,2 x 10-6,,NR,'-,'-,'-,TP73,Joint damage in rheumatoid arthritis,"rheumatoid arthritis, joint damage measurement",GCST008992,1:3687131,Orthopaedic
7,ADTRP,ADTRP,Maternal,rs185569610-<b>C</b>,3 x 10-6,(AA),0.999,'-,0.359 unit increase,'-,ADTRP,Post bronchodilator FEV1/FVC ratio,"response to bronchodilator, FEV/FEC ratio",GCST003264,6:11785127,Respiratory
34,ANO1,ANO1,Maternal,rs78460763-<b>?</b>,5 x 10-15,,NR,'-,'-,'-,"FADD, ANO1",Lung function (FEV1/FVC),FEV/FEC ratio,GCST007080,11:70198345,Respiratory
874,H19,H19,Maternal,rs78276179-<b>C</b>,5 x 10-6,,0.089914211,1.1871005,'-,[1.102555221-1.278128967],H19,Squamous cell lung carcinoma,squamous cell lung carcinoma,GCST004750,11:2000263,Respiratory
2335,MAGI2,MAGI2,Maternal,rs10251504-<b>?</b>,6 x 10-7,,NR,'-,0.035 unit increase,[NR],MAGI2,Airway wall thickness,airway wall thickness measurement,GCST002794,7:78060571,Respiratory
2336,MAGI2,MAGI2,Maternal,rs10251504-<b>?</b>,1 x 10-6,(Males only),NR,'-,0.036 unit increase,[NR],MAGI2,Airway wall thickness,airway wall thickness measurement,GCST002794,7:78060571,Respiratory
2337,MAGI2,MAGI2,Maternal,rs10251504-<b>?</b>,2 x 10-6,(FEV1/FVC < 80%),NR,'-,0.036 unit increase,[NR],MAGI2,Airway wall thickness,airway wall thickness measurement,GCST002794,7:78060571,Respiratory
2338,MAGI2,MAGI2,Maternal,rs118028745-<b>?</b>,2 x 10-9,(CCL24),NR,'-,0.671637 unit decrease,[0.45-0.89],MAGI2,Blood protein levels,CCL24 measurement,GCST009696,7:78303714,Respiratory
2339,MAGI2,MAGI2,Maternal,rs62468577-<b>G</b>,6 x 10-6,(Dominant model),0.82,1.5385,'-,[NR],MAGI2,Bronchopulmonary dysplasia,Bronchopulmonary dysplasia,GCST002104,7:78523355,Respiratory
2340,MAGI2,MAGI2,Maternal,rs9649366-<b>?</b>,2 x 10-9,(CCL24),NR,'-,1.05366 unit increase,[0.71-1.4],MAGI2,Blood protein levels,CCL24 measurement,GCST009696,7:79023530,Respiratory
2357,MEG3,MEG3,Maternal,rs12587062-<b>G</b>,8 x 10-6,,NR,'-,0.102 unit decrease,[0.057-0.147],"MEG3, AL117190.1, AL117190.2",Emphysema annual change measurement in smokers (adjusted lung density),"emphysema imaging measurement, smoking status measurement",GCST008477,14:100844542,Respiratory
2358,MEG3,MEG3,Maternal,rs12587062-<b>G</b>,6 x 10-6,(EA),0.763,'-,0.11 unit decrease,[0.063-0.157],"MEG3, AL117190.1, AL117190.2",Emphysema annual change measurement in smokers (adjusted lung density),"emphysema imaging measurement, smoking status measurement",GCST008477,14:100844542,Respiratory
2428,NTM,NTM,Maternal,rs145397878-<b>C</b>,2 x 10-6,,0.005,5.81,'-,[2.80-12.09],NTM,Familial lung adenocarcinoma,"lung adenocarcinoma, family history of lung cancer",GCST006087,11:132170004,Respiratory
2450,NTM,NTM,Maternal,rs4491239-<b>?</b>,7 x 10-28,,NR,'-,'-,'-,NTM,Lung function (FEV1/FVC),FEV/FEC ratio,GCST007080,11:132102628,Respiratory
